areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000007,London,region,2021-06-27,1852
E12000007,London,region,2021-06-26,1684
E12000007,London,region,2021-06-25,2011
E12000007,London,region,2021-06-24,1909
E12000007,London,region,2021-06-23,1925
E12000007,London,region,2021-06-22,1756
E12000007,London,region,2021-06-21,1628
E12000007,London,region,2021-06-20,953
E12000007,London,region,2021-06-19,902
E12000007,London,region,2021-06-18,993
E12000007,London,region,2021-06-17,1260
E12000007,London,region,2021-06-16,1138
E12000007,London,region,2021-06-15,1255
E12000007,London,region,2021-06-14,1174
E12000007,London,region,2021-06-13,750
E12000007,London,region,2021-06-12,753
E12000007,London,region,2021-06-11,916
E12000007,London,region,2021-06-10,975
E12000007,London,region,2021-06-09,1046
E12000007,London,region,2021-06-08,1060
E12000007,London,region,2021-06-07,985
E12000007,London,region,2021-06-06,648
E12000007,London,region,2021-06-05,584
E12000007,London,region,2021-06-04,679
E12000007,London,region,2021-06-03,769
E12000007,London,region,2021-06-02,794
E12000007,London,region,2021-06-01,683
E12000007,London,region,2021-05-31,476
E12000007,London,region,2021-05-30,387
E12000007,London,region,2021-05-29,375
E12000007,London,region,2021-05-28,412
E12000007,London,region,2021-05-27,499
E12000007,London,region,2021-05-26,473
E12000007,London,region,2021-05-25,402
E12000007,London,region,2021-05-24,358
E12000007,London,region,2021-05-23,268
E12000007,London,region,2021-05-22,235
E12000007,London,region,2021-05-21,263
E12000007,London,region,2021-05-20,315
E12000007,London,region,2021-05-19,339
E12000007,London,region,2021-05-18,314
E12000007,London,region,2021-05-17,324
E12000007,London,region,2021-05-16,205
E12000007,London,region,2021-05-15,185
E12000007,London,region,2021-05-14,238
E12000007,London,region,2021-05-13,249
E12000007,London,region,2021-05-12,219
E12000007,London,region,2021-05-11,278
E12000007,London,region,2021-05-10,339
E12000007,London,region,2021-05-09,262
E12000007,London,region,2021-05-08,175
E12000007,London,region,2021-05-07,225
E12000007,London,region,2021-05-06,280
E12000007,London,region,2021-05-05,264
E12000007,London,region,2021-05-04,293
E12000007,London,region,2021-05-03,234
E12000007,London,region,2021-05-02,173
E12000007,London,region,2021-05-01,167
E12000007,London,region,2021-04-30,224
E12000007,London,region,2021-04-29,196
E12000007,London,region,2021-04-28,286
E12000007,London,region,2021-04-27,271
E12000007,London,region,2021-04-26,294
E12000007,London,region,2021-04-25,262
E12000007,London,region,2021-04-24,221
E12000007,London,region,2021-04-23,231
E12000007,London,region,2021-04-22,301
E12000007,London,region,2021-04-21,343
E12000007,London,region,2021-04-20,340
E12000007,London,region,2021-04-19,362
E12000007,London,region,2021-04-18,359
E12000007,London,region,2021-04-17,219
E12000007,London,region,2021-04-16,304
E12000007,London,region,2021-04-15,296
E12000007,London,region,2021-04-14,271
E12000007,London,region,2021-04-13,277
E12000007,London,region,2021-04-12,326
E12000007,London,region,2021-04-11,294
E12000007,London,region,2021-04-10,274
E12000007,London,region,2021-04-09,351
E12000007,London,region,2021-04-08,311
E12000007,London,region,2021-04-07,338
E12000007,London,region,2021-04-06,331
E12000007,London,region,2021-04-05,242
E12000007,London,region,2021-04-04,212
E12000007,London,region,2021-04-03,237
E12000007,London,region,2021-04-02,251
E12000007,London,region,2021-04-01,335
E12000007,London,region,2021-03-31,302
E12000007,London,region,2021-03-30,357
E12000007,London,region,2021-03-29,399
E12000007,London,region,2021-03-28,470
E12000007,London,region,2021-03-27,300
E12000007,London,region,2021-03-26,426
E12000007,London,region,2021-03-25,454
E12000007,London,region,2021-03-24,613
E12000007,London,region,2021-03-23,480
E12000007,London,region,2021-03-22,539
E12000007,London,region,2021-03-21,458
E12000007,London,region,2021-03-20,377
E12000007,London,region,2021-03-19,440
E12000007,London,region,2021-03-18,478
E12000007,London,region,2021-03-17,455
E12000007,London,region,2021-03-16,506
E12000007,London,region,2021-03-15,598
E12000007,London,region,2021-03-14,362
E12000007,London,region,2021-03-13,363
E12000007,London,region,2021-03-12,514
E12000007,London,region,2021-03-11,454
E12000007,London,region,2021-03-10,532
E12000007,London,region,2021-03-09,590
E12000007,London,region,2021-03-08,562
E12000007,London,region,2021-03-07,407
E12000007,London,region,2021-03-06,402
E12000007,London,region,2021-03-05,500
E12000007,London,region,2021-03-04,510
E12000007,London,region,2021-03-03,581
E12000007,London,region,2021-03-02,657
E12000007,London,region,2021-03-01,550
E12000007,London,region,2021-02-28,474
E12000007,London,region,2021-02-27,499
E12000007,London,region,2021-02-26,621
E12000007,London,region,2021-02-25,649
E12000007,London,region,2021-02-24,733
E12000007,London,region,2021-02-23,916
E12000007,London,region,2021-02-22,1020
E12000007,London,region,2021-02-21,738
E12000007,London,region,2021-02-20,798
E12000007,London,region,2021-02-19,1027
E12000007,London,region,2021-02-18,1102
E12000007,London,region,2021-02-17,1086
E12000007,London,region,2021-02-16,1196
E12000007,London,region,2021-02-15,1382
E12000007,London,region,2021-02-14,881
E12000007,London,region,2021-02-13,867
E12000007,London,region,2021-02-12,1276
E12000007,London,region,2021-02-11,1440
E12000007,London,region,2021-02-10,1530
E12000007,London,region,2021-02-09,1660
E12000007,London,region,2021-02-08,1803
E12000007,London,region,2021-02-07,1345
E12000007,London,region,2021-02-06,1541
E12000007,London,region,2021-02-05,2113
E12000007,London,region,2021-02-04,2463
E12000007,London,region,2021-02-03,2692
E12000007,London,region,2021-02-02,2942
E12000007,London,region,2021-02-01,3288
E12000007,London,region,2021-01-31,2228
E12000007,London,region,2021-01-30,2621
E12000007,London,region,2021-01-29,3374
E12000007,London,region,2021-01-28,3856
E12000007,London,region,2021-01-27,4201
E12000007,London,region,2021-01-26,4138
E12000007,London,region,2021-01-25,4956
E12000007,London,region,2021-01-24,3113
E12000007,London,region,2021-01-23,4143
E12000007,London,region,2021-01-22,5563
E12000007,London,region,2021-01-21,5783
E12000007,London,region,2021-01-20,6239
E12000007,London,region,2021-01-19,6995
E12000007,London,region,2021-01-18,8289
E12000007,London,region,2021-01-17,5381
E12000007,London,region,2021-01-16,6162
E12000007,London,region,2021-01-15,8180
E12000007,London,region,2021-01-14,8915
E12000007,London,region,2021-01-13,9308
E12000007,London,region,2021-01-12,9821
E12000007,London,region,2021-01-11,11536
E12000007,London,region,2021-01-10,7462
E12000007,London,region,2021-01-09,8724
E12000007,London,region,2021-01-08,10515
E12000007,London,region,2021-01-07,12052
E12000007,London,region,2021-01-06,13536
E12000007,London,region,2021-01-05,14528
E12000007,London,region,2021-01-04,17220
E12000007,London,region,2021-01-03,13105
E12000007,London,region,2021-01-02,13620
E12000007,London,region,2021-01-01,6737
E12000007,London,region,2020-12-31,12389
E12000007,London,region,2020-12-30,17300
E12000007,London,region,2020-12-29,19867
E12000007,London,region,2020-12-28,10666
E12000007,London,region,2020-12-27,13123
E12000007,London,region,2020-12-26,11861
E12000007,London,region,2020-12-25,4322
E12000007,London,region,2020-12-24,9406
E12000007,London,region,2020-12-23,12311
E12000007,London,region,2020-12-22,13320
E12000007,London,region,2020-12-21,13216
E12000007,London,region,2020-12-20,8880
E12000007,London,region,2020-12-19,7145
E12000007,London,region,2020-12-18,10773
E12000007,London,region,2020-12-17,10136
E12000007,London,region,2020-12-16,9958
E12000007,London,region,2020-12-15,8808
E12000007,London,region,2020-12-14,8309
E12000007,London,region,2020-12-13,5491
E12000007,London,region,2020-12-12,4657
E12000007,London,region,2020-12-11,5465
E12000007,London,region,2020-12-10,4988
E12000007,London,region,2020-12-09,4400
E12000007,London,region,2020-12-08,3692
E12000007,London,region,2020-12-07,3706
E12000007,London,region,2020-12-06,2419
E12000007,London,region,2020-12-05,2238
E12000007,London,region,2020-12-04,2910
E12000007,London,region,2020-12-03,2449
E12000007,London,region,2020-12-02,2790
E12000007,London,region,2020-12-01,2454
E12000007,London,region,2020-11-30,2689
E12000007,London,region,2020-11-29,1650
E12000007,London,region,2020-11-28,1637
E12000007,London,region,2020-11-27,2192
E12000007,London,region,2020-11-26,2062
E12000007,London,region,2020-11-25,2235
E12000007,London,region,2020-11-24,2149
E12000007,London,region,2020-11-23,2384
E12000007,London,region,2020-11-22,1480
E12000007,London,region,2020-11-21,1476
E12000007,London,region,2020-11-20,2105
E12000007,London,region,2020-11-19,2178
E12000007,London,region,2020-11-18,2452
E12000007,London,region,2020-11-17,2556
E12000007,London,region,2020-11-16,3073
E12000007,London,region,2020-11-15,1795
E12000007,London,region,2020-11-14,1921
E12000007,London,region,2020-11-13,2690
E12000007,London,region,2020-11-12,2833
E12000007,London,region,2020-11-11,2907
E12000007,London,region,2020-11-10,2721
E12000007,London,region,2020-11-09,3075
E12000007,London,region,2020-11-08,1755
E12000007,London,region,2020-11-07,1648
E12000007,London,region,2020-11-06,2117
E12000007,London,region,2020-11-05,2089
E12000007,London,region,2020-11-04,2045
E12000007,London,region,2020-11-03,2125
E12000007,London,region,2020-11-02,2914
E12000007,London,region,2020-11-01,1202
E12000007,London,region,2020-10-31,1384
E12000007,London,region,2020-10-30,1869
E12000007,London,region,2020-10-29,2011
E12000007,London,region,2020-10-28,1968
E12000007,London,region,2020-10-27,2085
E12000007,London,region,2020-10-26,2525
E12000007,London,region,2020-10-25,1290
E12000007,London,region,2020-10-24,1436
E12000007,London,region,2020-10-23,2007
E12000007,London,region,2020-10-22,2173
E12000007,London,region,2020-10-21,2348
E12000007,London,region,2020-10-20,2316
E12000007,London,region,2020-10-19,2333
E12000007,London,region,2020-10-18,1297
E12000007,London,region,2020-10-17,1106
E12000007,London,region,2020-10-16,1656
E12000007,London,region,2020-10-15,1721
E12000007,London,region,2020-10-14,1624
E12000007,London,region,2020-10-13,1430
E12000007,London,region,2020-10-12,1575
E12000007,London,region,2020-10-11,743
E12000007,London,region,2020-10-10,879
E12000007,London,region,2020-10-09,1351
E12000007,London,region,2020-10-08,1488
E12000007,London,region,2020-10-07,1418
E12000007,London,region,2020-10-06,1179
E12000007,London,region,2020-10-05,1297
E12000007,London,region,2020-10-04,824
E12000007,London,region,2020-10-03,793
E12000007,London,region,2020-10-02,1040
E12000007,London,region,2020-10-01,1079
E12000007,London,region,2020-09-30,993
E12000007,London,region,2020-09-29,706
E12000007,London,region,2020-09-28,746
E12000007,London,region,2020-09-27,530
E12000007,London,region,2020-09-26,547
E12000007,London,region,2020-09-25,603
E12000007,London,region,2020-09-24,598
E12000007,London,region,2020-09-23,657
E12000007,London,region,2020-09-22,520
E12000007,London,region,2020-09-21,427
E12000007,London,region,2020-09-20,410
E12000007,London,region,2020-09-19,338
E12000007,London,region,2020-09-18,387
E12000007,London,region,2020-09-17,321
E12000007,London,region,2020-09-16,292
E12000007,London,region,2020-09-15,270
E12000007,London,region,2020-09-14,296
E12000007,London,region,2020-09-13,114
E12000007,London,region,2020-09-12,229
E12000007,London,region,2020-09-11,333
E12000007,London,region,2020-09-10,391
E12000007,London,region,2020-09-09,345
E12000007,London,region,2020-09-08,343
E12000007,London,region,2020-09-07,463
E12000007,London,region,2020-09-06,203
E12000007,London,region,2020-09-05,272
E12000007,London,region,2020-09-04,356
E12000007,London,region,2020-09-03,347
E12000007,London,region,2020-09-02,333
E12000007,London,region,2020-09-01,313
E12000007,London,region,2020-08-31,216
E12000007,London,region,2020-08-30,133
E12000007,London,region,2020-08-29,139
E12000007,London,region,2020-08-28,220
E12000007,London,region,2020-08-27,229
E12000007,London,region,2020-08-26,165
E12000007,London,region,2020-08-25,171
E12000007,London,region,2020-08-24,195
E12000007,London,region,2020-08-23,145
E12000007,London,region,2020-08-22,119
E12000007,London,region,2020-08-21,167
E12000007,London,region,2020-08-20,205
E12000007,London,region,2020-08-19,153
E12000007,London,region,2020-08-18,181
E12000007,London,region,2020-08-17,189
E12000007,London,region,2020-08-16,88
E12000007,London,region,2020-08-15,107
E12000007,London,region,2020-08-14,126
E12000007,London,region,2020-08-13,124
E12000007,London,region,2020-08-12,160
E12000007,London,region,2020-08-11,149
E12000007,London,region,2020-08-10,143
E12000007,London,region,2020-08-09,67
E12000007,London,region,2020-08-08,55
E12000007,London,region,2020-08-07,120
E12000007,London,region,2020-08-06,105
E12000007,London,region,2020-08-05,113
E12000007,London,region,2020-08-04,105
E12000007,London,region,2020-08-03,88
E12000007,London,region,2020-08-02,75
E12000007,London,region,2020-08-01,58
E12000007,London,region,2020-07-31,73
E12000007,London,region,2020-07-30,102
E12000007,London,region,2020-07-29,99
E12000007,London,region,2020-07-28,100
E12000007,London,region,2020-07-27,100
E12000007,London,region,2020-07-26,65
E12000007,London,region,2020-07-25,56
E12000007,London,region,2020-07-24,83
E12000007,London,region,2020-07-23,71
E12000007,London,region,2020-07-22,80
E12000007,London,region,2020-07-21,80
E12000007,London,region,2020-07-20,98
E12000007,London,region,2020-07-19,41
E12000007,London,region,2020-07-18,47
E12000007,London,region,2020-07-17,48
E12000007,London,region,2020-07-16,70
E12000007,London,region,2020-07-15,76
E12000007,London,region,2020-07-14,62
E12000007,London,region,2020-07-13,84
E12000007,London,region,2020-07-12,38
E12000007,London,region,2020-07-11,19
E12000007,London,region,2020-07-10,40
E12000007,London,region,2020-07-09,55
E12000007,London,region,2020-07-08,57
E12000007,London,region,2020-07-07,60
E12000007,London,region,2020-07-06,54
E12000007,London,region,2020-07-05,51
E12000007,London,region,2020-07-04,32
E12000007,London,region,2020-07-03,38
E12000007,London,region,2020-07-02,40
E12000007,London,region,2020-07-01,42
E12000007,London,region,2020-06-30,52
E12000007,London,region,2020-06-29,58
E12000007,London,region,2020-06-28,22
E12000007,London,region,2020-06-27,32
E12000007,London,region,2020-06-26,48
E12000007,London,region,2020-06-25,57
E12000007,London,region,2020-06-24,46
E12000007,London,region,2020-06-23,50
E12000007,London,region,2020-06-22,51
E12000007,London,region,2020-06-21,27
E12000007,London,region,2020-06-20,29
E12000007,London,region,2020-06-19,37
E12000007,London,region,2020-06-18,46
E12000007,London,region,2020-06-17,43
E12000007,London,region,2020-06-16,46
E12000007,London,region,2020-06-15,41
E12000007,London,region,2020-06-14,31
E12000007,London,region,2020-06-13,39
E12000007,London,region,2020-06-12,54
E12000007,London,region,2020-06-11,47
E12000007,London,region,2020-06-10,52
E12000007,London,region,2020-06-09,72
E12000007,London,region,2020-06-08,57
E12000007,London,region,2020-06-07,45
E12000007,London,region,2020-06-06,47
E12000007,London,region,2020-06-05,46
E12000007,London,region,2020-06-04,58
E12000007,London,region,2020-06-03,79
E12000007,London,region,2020-06-02,49
E12000007,London,region,2020-06-01,50
E12000007,London,region,2020-05-31,38
E12000007,London,region,2020-05-30,39
E12000007,London,region,2020-05-29,57
E12000007,London,region,2020-05-28,75
E12000007,London,region,2020-05-27,84
E12000007,London,region,2020-05-26,66
E12000007,London,region,2020-05-25,58
E12000007,London,region,2020-05-24,52
E12000007,London,region,2020-05-23,65
E12000007,London,region,2020-05-22,81
E12000007,London,region,2020-05-21,156
E12000007,London,region,2020-05-20,142
E12000007,London,region,2020-05-19,129
E12000007,London,region,2020-05-18,113
E12000007,London,region,2020-05-17,78
E12000007,London,region,2020-05-16,72
E12000007,London,region,2020-05-15,132
E12000007,London,region,2020-05-14,158
E12000007,London,region,2020-05-13,204
E12000007,London,region,2020-05-12,194
E12000007,London,region,2020-05-11,161
E12000007,London,region,2020-05-10,125
E12000007,London,region,2020-05-09,128
E12000007,London,region,2020-05-08,207
E12000007,London,region,2020-05-07,273
E12000007,London,region,2020-05-06,266
E12000007,London,region,2020-05-05,217
E12000007,London,region,2020-05-04,248
E12000007,London,region,2020-05-03,169
E12000007,London,region,2020-05-02,247
E12000007,London,region,2020-05-01,354
E12000007,London,region,2020-04-30,425
E12000007,London,region,2020-04-29,428
E12000007,London,region,2020-04-28,313
E12000007,London,region,2020-04-27,418
E12000007,London,region,2020-04-26,311
E12000007,London,region,2020-04-25,333
E12000007,London,region,2020-04-24,377
E12000007,London,region,2020-04-23,522
E12000007,London,region,2020-04-22,397
E12000007,London,region,2020-04-21,463
E12000007,London,region,2020-04-20,433
E12000007,London,region,2020-04-19,395
E12000007,London,region,2020-04-18,400
E12000007,London,region,2020-04-17,578
E12000007,London,region,2020-04-16,575
E12000007,London,region,2020-04-15,661
E12000007,London,region,2020-04-14,595
E12000007,London,region,2020-04-13,595
E12000007,London,region,2020-04-12,500
E12000007,London,region,2020-04-11,520
E12000007,London,region,2020-04-10,616
E12000007,London,region,2020-04-09,800
E12000007,London,region,2020-04-08,875
E12000007,London,region,2020-04-07,950
E12000007,London,region,2020-04-06,857
E12000007,London,region,2020-04-05,632
E12000007,London,region,2020-04-04,765
E12000007,London,region,2020-04-03,983
E12000007,London,region,2020-04-02,1068
E12000007,London,region,2020-04-01,979
E12000007,London,region,2020-03-31,935
E12000007,London,region,2020-03-30,867
E12000007,London,region,2020-03-29,594
E12000007,London,region,2020-03-28,576
E12000007,London,region,2020-03-27,816
E12000007,London,region,2020-03-26,764
E12000007,London,region,2020-03-25,759
E12000007,London,region,2020-03-24,633
E12000007,London,region,2020-03-23,687
E12000007,London,region,2020-03-22,438
E12000007,London,region,2020-03-21,350
E12000007,London,region,2020-03-20,425
E12000007,London,region,2020-03-19,330
E12000007,London,region,2020-03-18,355
E12000007,London,region,2020-03-17,311
E12000007,London,region,2020-03-16,233
E12000007,London,region,2020-03-15,165
E12000007,London,region,2020-03-14,150
E12000007,London,region,2020-03-13,134
E12000007,London,region,2020-03-12,165
E12000007,London,region,2020-03-11,183
E12000007,London,region,2020-03-10,92
E12000007,London,region,2020-03-09,53
E12000007,London,region,2020-03-08,22
E12000007,London,region,2020-03-07,15
E12000007,London,region,2020-03-06,24
E12000007,London,region,2020-03-05,14
E12000007,London,region,2020-03-04,18
E12000007,London,region,2020-03-03,6
E12000007,London,region,2020-03-02,12
E12000007,London,region,2020-03-01,4
E12000007,London,region,2020-02-29,1
E12000007,London,region,2020-02-28,3
E12000007,London,region,2020-02-27,2
E12000007,London,region,2020-02-26,2
E12000007,London,region,2020-02-25,3
E12000007,London,region,2020-02-24,1
E12000007,London,region,2020-02-23,0
E12000007,London,region,2020-02-22,0
E12000007,London,region,2020-02-21,0
E12000007,London,region,2020-02-20,0
E12000007,London,region,2020-02-19,0
E12000007,London,region,2020-02-18,0
E12000007,London,region,2020-02-17,0
E12000007,London,region,2020-02-16,0
E12000007,London,region,2020-02-15,0
E12000007,London,region,2020-02-14,0
E12000007,London,region,2020-02-13,0
E12000007,London,region,2020-02-12,0
E12000007,London,region,2020-02-11,1
