areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000004,East Midlands,region,2021-08-28,1867
E12000004,East Midlands,region,2021-08-27,2379
E12000004,East Midlands,region,2021-08-26,2584
E12000004,East Midlands,region,2021-08-25,2759
E12000004,East Midlands,region,2021-08-24,2692
E12000004,East Midlands,region,2021-08-23,2999
E12000004,East Midlands,region,2021-08-22,2270
E12000004,East Midlands,region,2021-08-21,2311
E12000004,East Midlands,region,2021-08-20,2334
E12000004,East Midlands,region,2021-08-19,2551
E12000004,East Midlands,region,2021-08-18,2810
E12000004,East Midlands,region,2021-08-17,2735
E12000004,East Midlands,region,2021-08-16,2983
E12000004,East Midlands,region,2021-08-15,2094
E12000004,East Midlands,region,2021-08-14,2086
E12000004,East Midlands,region,2021-08-13,2258
E12000004,East Midlands,region,2021-08-12,2713
E12000004,East Midlands,region,2021-08-11,2664
E12000004,East Midlands,region,2021-08-10,2586
E12000004,East Midlands,region,2021-08-09,2719
E12000004,East Midlands,region,2021-08-08,1949
E12000004,East Midlands,region,2021-08-07,1871
E12000004,East Midlands,region,2021-08-06,2387
E12000004,East Midlands,region,2021-08-05,2693
E12000004,East Midlands,region,2021-08-04,2777
E12000004,East Midlands,region,2021-08-03,2621
E12000004,East Midlands,region,2021-08-02,2501
E12000004,East Midlands,region,2021-08-01,1742
E12000004,East Midlands,region,2021-07-31,1812
E12000004,East Midlands,region,2021-07-30,2060
E12000004,East Midlands,region,2021-07-29,2326
E12000004,East Midlands,region,2021-07-28,2588
E12000004,East Midlands,region,2021-07-27,2402
E12000004,East Midlands,region,2021-07-26,2307
E12000004,East Midlands,region,2021-07-25,1677
E12000004,East Midlands,region,2021-07-24,1668
E12000004,East Midlands,region,2021-07-23,1940
E12000004,East Midlands,region,2021-07-22,2235
E12000004,East Midlands,region,2021-07-21,2583
E12000004,East Midlands,region,2021-07-20,2830
E12000004,East Midlands,region,2021-07-19,3618
E12000004,East Midlands,region,2021-07-18,2699
E12000004,East Midlands,region,2021-07-17,2860
E12000004,East Midlands,region,2021-07-16,4104
E12000004,East Midlands,region,2021-07-15,4429
E12000004,East Midlands,region,2021-07-14,3962
E12000004,East Midlands,region,2021-07-13,3417
E12000004,East Midlands,region,2021-07-12,3339
E12000004,East Midlands,region,2021-07-11,2136
E12000004,East Midlands,region,2021-07-10,1978
E12000004,East Midlands,region,2021-07-09,2208
E12000004,East Midlands,region,2021-07-08,2257
E12000004,East Midlands,region,2021-07-07,2475
E12000004,East Midlands,region,2021-07-06,2362
E12000004,East Midlands,region,2021-07-05,2264
E12000004,East Midlands,region,2021-07-04,1656
E12000004,East Midlands,region,2021-07-03,1459
E12000004,East Midlands,region,2021-07-02,1565
E12000004,East Midlands,region,2021-07-01,1667
E12000004,East Midlands,region,2021-06-30,1549
E12000004,East Midlands,region,2021-06-29,1580
E12000004,East Midlands,region,2021-06-28,1541
E12000004,East Midlands,region,2021-06-27,992
E12000004,East Midlands,region,2021-06-26,892
E12000004,East Midlands,region,2021-06-25,942
E12000004,East Midlands,region,2021-06-24,843
E12000004,East Midlands,region,2021-06-23,860
E12000004,East Midlands,region,2021-06-22,820
E12000004,East Midlands,region,2021-06-21,752
E12000004,East Midlands,region,2021-06-20,471
E12000004,East Midlands,region,2021-06-19,417
E12000004,East Midlands,region,2021-06-18,547
E12000004,East Midlands,region,2021-06-17,506
E12000004,East Midlands,region,2021-06-16,550
E12000004,East Midlands,region,2021-06-15,542
E12000004,East Midlands,region,2021-06-14,493
E12000004,East Midlands,region,2021-06-13,321
E12000004,East Midlands,region,2021-06-12,319
E12000004,East Midlands,region,2021-06-11,353
E12000004,East Midlands,region,2021-06-10,338
E12000004,East Midlands,region,2021-06-09,393
E12000004,East Midlands,region,2021-06-08,362
E12000004,East Midlands,region,2021-06-07,412
E12000004,East Midlands,region,2021-06-06,271
E12000004,East Midlands,region,2021-06-05,215
E12000004,East Midlands,region,2021-06-04,259
E12000004,East Midlands,region,2021-06-03,265
E12000004,East Midlands,region,2021-06-02,266
E12000004,East Midlands,region,2021-06-01,252
E12000004,East Midlands,region,2021-05-31,175
E12000004,East Midlands,region,2021-05-30,156
E12000004,East Midlands,region,2021-05-29,138
E12000004,East Midlands,region,2021-05-28,180
E12000004,East Midlands,region,2021-05-27,179
E12000004,East Midlands,region,2021-05-26,196
E12000004,East Midlands,region,2021-05-25,166
E12000004,East Midlands,region,2021-05-24,194
E12000004,East Midlands,region,2021-05-23,143
E12000004,East Midlands,region,2021-05-22,117
E12000004,East Midlands,region,2021-05-21,125
E12000004,East Midlands,region,2021-05-20,172
E12000004,East Midlands,region,2021-05-19,179
E12000004,East Midlands,region,2021-05-18,131
E12000004,East Midlands,region,2021-05-17,160
E12000004,East Midlands,region,2021-05-16,141
E12000004,East Midlands,region,2021-05-15,107
E12000004,East Midlands,region,2021-05-14,138
E12000004,East Midlands,region,2021-05-13,147
E12000004,East Midlands,region,2021-05-12,141
E12000004,East Midlands,region,2021-05-11,149
E12000004,East Midlands,region,2021-05-10,232
E12000004,East Midlands,region,2021-05-09,198
E12000004,East Midlands,region,2021-05-08,121
E12000004,East Midlands,region,2021-05-07,171
E12000004,East Midlands,region,2021-05-06,246
E12000004,East Midlands,region,2021-05-05,235
E12000004,East Midlands,region,2021-05-04,214
E12000004,East Midlands,region,2021-05-03,185
E12000004,East Midlands,region,2021-05-02,148
E12000004,East Midlands,region,2021-05-01,104
E12000004,East Midlands,region,2021-04-30,106
E12000004,East Midlands,region,2021-04-29,173
E12000004,East Midlands,region,2021-04-28,174
E12000004,East Midlands,region,2021-04-27,156
E12000004,East Midlands,region,2021-04-26,174
E12000004,East Midlands,region,2021-04-25,149
E12000004,East Midlands,region,2021-04-24,109
E12000004,East Midlands,region,2021-04-23,136
E12000004,East Midlands,region,2021-04-22,168
E12000004,East Midlands,region,2021-04-21,191
E12000004,East Midlands,region,2021-04-20,196
E12000004,East Midlands,region,2021-04-19,195
E12000004,East Midlands,region,2021-04-18,202
E12000004,East Midlands,region,2021-04-17,121
E12000004,East Midlands,region,2021-04-16,170
E12000004,East Midlands,region,2021-04-15,181
E12000004,East Midlands,region,2021-04-14,215
E12000004,East Midlands,region,2021-04-13,209
E12000004,East Midlands,region,2021-04-12,229
E12000004,East Midlands,region,2021-04-11,198
E12000004,East Midlands,region,2021-04-10,187
E12000004,East Midlands,region,2021-04-09,252
E12000004,East Midlands,region,2021-04-08,298
E12000004,East Midlands,region,2021-04-07,284
E12000004,East Midlands,region,2021-04-06,317
E12000004,East Midlands,region,2021-04-05,234
E12000004,East Midlands,region,2021-04-04,208
E12000004,East Midlands,region,2021-04-03,262
E12000004,East Midlands,region,2021-04-02,269
E12000004,East Midlands,region,2021-04-01,334
E12000004,East Midlands,region,2021-03-31,365
E12000004,East Midlands,region,2021-03-30,340
E12000004,East Midlands,region,2021-03-29,365
E12000004,East Midlands,region,2021-03-28,431
E12000004,East Midlands,region,2021-03-27,363
E12000004,East Midlands,region,2021-03-26,404
E12000004,East Midlands,region,2021-03-25,517
E12000004,East Midlands,region,2021-03-24,601
E12000004,East Midlands,region,2021-03-23,541
E12000004,East Midlands,region,2021-03-22,540
E12000004,East Midlands,region,2021-03-21,471
E12000004,East Midlands,region,2021-03-20,411
E12000004,East Midlands,region,2021-03-19,474
E12000004,East Midlands,region,2021-03-18,580
E12000004,East Midlands,region,2021-03-17,575
E12000004,East Midlands,region,2021-03-16,597
E12000004,East Midlands,region,2021-03-15,597
E12000004,East Midlands,region,2021-03-14,380
E12000004,East Midlands,region,2021-03-13,393
E12000004,East Midlands,region,2021-03-12,520
E12000004,East Midlands,region,2021-03-11,565
E12000004,East Midlands,region,2021-03-10,570
E12000004,East Midlands,region,2021-03-09,608
E12000004,East Midlands,region,2021-03-08,660
E12000004,East Midlands,region,2021-03-07,446
E12000004,East Midlands,region,2021-03-06,444
E12000004,East Midlands,region,2021-03-05,609
E12000004,East Midlands,region,2021-03-04,592
E12000004,East Midlands,region,2021-03-03,615
E12000004,East Midlands,region,2021-03-02,673
E12000004,East Midlands,region,2021-03-01,758
E12000004,East Midlands,region,2021-02-28,487
E12000004,East Midlands,region,2021-02-27,519
E12000004,East Midlands,region,2021-02-26,677
E12000004,East Midlands,region,2021-02-25,801
E12000004,East Midlands,region,2021-02-24,961
E12000004,East Midlands,region,2021-02-23,1134
E12000004,East Midlands,region,2021-02-22,1352
E12000004,East Midlands,region,2021-02-21,869
E12000004,East Midlands,region,2021-02-20,797
E12000004,East Midlands,region,2021-02-19,1099
E12000004,East Midlands,region,2021-02-18,1198
E12000004,East Midlands,region,2021-02-17,1291
E12000004,East Midlands,region,2021-02-16,1296
E12000004,East Midlands,region,2021-02-15,1675
E12000004,East Midlands,region,2021-02-14,912
E12000004,East Midlands,region,2021-02-13,912
E12000004,East Midlands,region,2021-02-12,1265
E12000004,East Midlands,region,2021-02-11,1350
E12000004,East Midlands,region,2021-02-10,1300
E12000004,East Midlands,region,2021-02-09,1355
E12000004,East Midlands,region,2021-02-08,1640
E12000004,East Midlands,region,2021-02-07,1108
E12000004,East Midlands,region,2021-02-06,1118
E12000004,East Midlands,region,2021-02-05,1449
E12000004,East Midlands,region,2021-02-04,1671
E12000004,East Midlands,region,2021-02-03,1752
E12000004,East Midlands,region,2021-02-02,1853
E12000004,East Midlands,region,2021-02-01,2069
E12000004,East Midlands,region,2021-01-31,1378
E12000004,East Midlands,region,2021-01-30,1459
E12000004,East Midlands,region,2021-01-29,1873
E12000004,East Midlands,region,2021-01-28,2188
E12000004,East Midlands,region,2021-01-27,2240
E12000004,East Midlands,region,2021-01-26,2301
E12000004,East Midlands,region,2021-01-25,2074
E12000004,East Midlands,region,2021-01-24,1234
E12000004,East Midlands,region,2021-01-23,1749
E12000004,East Midlands,region,2021-01-22,2310
E12000004,East Midlands,region,2021-01-21,2581
E12000004,East Midlands,region,2021-01-20,2682
E12000004,East Midlands,region,2021-01-19,3183
E12000004,East Midlands,region,2021-01-18,3228
E12000004,East Midlands,region,2021-01-17,2087
E12000004,East Midlands,region,2021-01-16,2060
E12000004,East Midlands,region,2021-01-15,2715
E12000004,East Midlands,region,2021-01-14,2796
E12000004,East Midlands,region,2021-01-13,2834
E12000004,East Midlands,region,2021-01-12,3245
E12000004,East Midlands,region,2021-01-11,3536
E12000004,East Midlands,region,2021-01-10,2155
E12000004,East Midlands,region,2021-01-09,2329
E12000004,East Midlands,region,2021-01-08,2798
E12000004,East Midlands,region,2021-01-07,2972
E12000004,East Midlands,region,2021-01-06,3190
E12000004,East Midlands,region,2021-01-05,3495
E12000004,East Midlands,region,2021-01-04,4287
E12000004,East Midlands,region,2021-01-03,2994
E12000004,East Midlands,region,2021-01-02,3410
E12000004,East Midlands,region,2021-01-01,1661
E12000004,East Midlands,region,2020-12-31,2977
E12000004,East Midlands,region,2020-12-30,3610
E12000004,East Midlands,region,2020-12-29,3964
E12000004,East Midlands,region,2020-12-28,2490
E12000004,East Midlands,region,2020-12-27,2391
E12000004,East Midlands,region,2020-12-26,1860
E12000004,East Midlands,region,2020-12-25,695
E12000004,East Midlands,region,2020-12-24,1436
E12000004,East Midlands,region,2020-12-23,2004
E12000004,East Midlands,region,2020-12-22,2077
E12000004,East Midlands,region,2020-12-21,2391
E12000004,East Midlands,region,2020-12-20,1692
E12000004,East Midlands,region,2020-12-19,1334
E12000004,East Midlands,region,2020-12-18,1699
E12000004,East Midlands,region,2020-12-17,1681
E12000004,East Midlands,region,2020-12-16,1685
E12000004,East Midlands,region,2020-12-15,1721
E12000004,East Midlands,region,2020-12-14,2039
E12000004,East Midlands,region,2020-12-13,1046
E12000004,East Midlands,region,2020-12-12,1028
E12000004,East Midlands,region,2020-12-11,1432
E12000004,East Midlands,region,2020-12-10,1430
E12000004,East Midlands,region,2020-12-09,1394
E12000004,East Midlands,region,2020-12-08,1406
E12000004,East Midlands,region,2020-12-07,1568
E12000004,East Midlands,region,2020-12-06,957
E12000004,East Midlands,region,2020-12-05,852
E12000004,East Midlands,region,2020-12-04,1088
E12000004,East Midlands,region,2020-12-03,1238
E12000004,East Midlands,region,2020-12-02,1257
E12000004,East Midlands,region,2020-12-01,1263
E12000004,East Midlands,region,2020-11-30,1438
E12000004,East Midlands,region,2020-11-29,795
E12000004,East Midlands,region,2020-11-28,873
E12000004,East Midlands,region,2020-11-27,1119
E12000004,East Midlands,region,2020-11-26,1169
E12000004,East Midlands,region,2020-11-25,1342
E12000004,East Midlands,region,2020-11-24,1457
E12000004,East Midlands,region,2020-11-23,1629
E12000004,East Midlands,region,2020-11-22,1009
E12000004,East Midlands,region,2020-11-21,1095
E12000004,East Midlands,region,2020-11-20,1474
E12000004,East Midlands,region,2020-11-19,1497
E12000004,East Midlands,region,2020-11-18,1832
E12000004,East Midlands,region,2020-11-17,2104
E12000004,East Midlands,region,2020-11-16,2577
E12000004,East Midlands,region,2020-11-15,1411
E12000004,East Midlands,region,2020-11-14,1711
E12000004,East Midlands,region,2020-11-13,2147
E12000004,East Midlands,region,2020-11-12,2174
E12000004,East Midlands,region,2020-11-11,2650
E12000004,East Midlands,region,2020-11-10,2656
E12000004,East Midlands,region,2020-11-09,2997
E12000004,East Midlands,region,2020-11-08,2012
E12000004,East Midlands,region,2020-11-07,1752
E12000004,East Midlands,region,2020-11-06,2293
E12000004,East Midlands,region,2020-11-05,2195
E12000004,East Midlands,region,2020-11-04,2140
E12000004,East Midlands,region,2020-11-03,2360
E12000004,East Midlands,region,2020-11-02,3241
E12000004,East Midlands,region,2020-11-01,1226
E12000004,East Midlands,region,2020-10-31,1500
E12000004,East Midlands,region,2020-10-30,2059
E12000004,East Midlands,region,2020-10-29,2100
E12000004,East Midlands,region,2020-10-28,2142
E12000004,East Midlands,region,2020-10-27,2047
E12000004,East Midlands,region,2020-10-26,2353
E12000004,East Midlands,region,2020-10-25,1477
E12000004,East Midlands,region,2020-10-24,1463
E12000004,East Midlands,region,2020-10-23,1838
E12000004,East Midlands,region,2020-10-22,2125
E12000004,East Midlands,region,2020-10-21,2112
E12000004,East Midlands,region,2020-10-20,2127
E12000004,East Midlands,region,2020-10-19,2382
E12000004,East Midlands,region,2020-10-18,1086
E12000004,East Midlands,region,2020-10-17,1200
E12000004,East Midlands,region,2020-10-16,1292
E12000004,East Midlands,region,2020-10-15,1428
E12000004,East Midlands,region,2020-10-14,1788
E12000004,East Midlands,region,2020-10-13,1568
E12000004,East Midlands,region,2020-10-12,1759
E12000004,East Midlands,region,2020-10-11,1107
E12000004,East Midlands,region,2020-10-10,1117
E12000004,East Midlands,region,2020-10-09,1435
E12000004,East Midlands,region,2020-10-08,1919
E12000004,East Midlands,region,2020-10-07,1687
E12000004,East Midlands,region,2020-10-06,1493
E12000004,East Midlands,region,2020-10-05,1560
E12000004,East Midlands,region,2020-10-04,1149
E12000004,East Midlands,region,2020-10-03,1020
E12000004,East Midlands,region,2020-10-02,1196
E12000004,East Midlands,region,2020-10-01,1045
E12000004,East Midlands,region,2020-09-30,869
E12000004,East Midlands,region,2020-09-29,604
E12000004,East Midlands,region,2020-09-28,559
E12000004,East Midlands,region,2020-09-27,395
E12000004,East Midlands,region,2020-09-26,326
E12000004,East Midlands,region,2020-09-25,327
E12000004,East Midlands,region,2020-09-24,336
E12000004,East Midlands,region,2020-09-23,297
E12000004,East Midlands,region,2020-09-22,269
E12000004,East Midlands,region,2020-09-21,292
E12000004,East Midlands,region,2020-09-20,265
E12000004,East Midlands,region,2020-09-19,247
E12000004,East Midlands,region,2020-09-18,258
E12000004,East Midlands,region,2020-09-17,251
E12000004,East Midlands,region,2020-09-16,243
E12000004,East Midlands,region,2020-09-15,206
E12000004,East Midlands,region,2020-09-14,198
E12000004,East Midlands,region,2020-09-13,124
E12000004,East Midlands,region,2020-09-12,142
E12000004,East Midlands,region,2020-09-11,218
E12000004,East Midlands,region,2020-09-10,207
E12000004,East Midlands,region,2020-09-09,253
E12000004,East Midlands,region,2020-09-08,313
E12000004,East Midlands,region,2020-09-07,345
E12000004,East Midlands,region,2020-09-06,135
E12000004,East Midlands,region,2020-09-05,166
E12000004,East Midlands,region,2020-09-04,181
E12000004,East Midlands,region,2020-09-03,234
E12000004,East Midlands,region,2020-09-02,244
E12000004,East Midlands,region,2020-09-01,157
E12000004,East Midlands,region,2020-08-31,87
E12000004,East Midlands,region,2020-08-30,61
E12000004,East Midlands,region,2020-08-29,48
E12000004,East Midlands,region,2020-08-28,95
E12000004,East Midlands,region,2020-08-27,84
E12000004,East Midlands,region,2020-08-26,91
E12000004,East Midlands,region,2020-08-25,73
E12000004,East Midlands,region,2020-08-24,88
E12000004,East Midlands,region,2020-08-23,52
E12000004,East Midlands,region,2020-08-22,49
E12000004,East Midlands,region,2020-08-21,101
E12000004,East Midlands,region,2020-08-20,100
E12000004,East Midlands,region,2020-08-19,101
E12000004,East Midlands,region,2020-08-18,77
E12000004,East Midlands,region,2020-08-17,137
E12000004,East Midlands,region,2020-08-16,58
E12000004,East Midlands,region,2020-08-15,54
E12000004,East Midlands,region,2020-08-14,88
E12000004,East Midlands,region,2020-08-13,109
E12000004,East Midlands,region,2020-08-12,118
E12000004,East Midlands,region,2020-08-11,177
E12000004,East Midlands,region,2020-08-10,210
E12000004,East Midlands,region,2020-08-09,71
E12000004,East Midlands,region,2020-08-08,73
E12000004,East Midlands,region,2020-08-07,90
E12000004,East Midlands,region,2020-08-06,114
E12000004,East Midlands,region,2020-08-05,115
E12000004,East Midlands,region,2020-08-04,87
E12000004,East Midlands,region,2020-08-03,108
E12000004,East Midlands,region,2020-08-02,54
E12000004,East Midlands,region,2020-08-01,69
E12000004,East Midlands,region,2020-07-31,75
E12000004,East Midlands,region,2020-07-30,110
E12000004,East Midlands,region,2020-07-29,108
E12000004,East Midlands,region,2020-07-28,78
E12000004,East Midlands,region,2020-07-27,92
E12000004,East Midlands,region,2020-07-26,38
E12000004,East Midlands,region,2020-07-25,44
E12000004,East Midlands,region,2020-07-24,83
E12000004,East Midlands,region,2020-07-23,94
E12000004,East Midlands,region,2020-07-22,88
E12000004,East Midlands,region,2020-07-21,68
E12000004,East Midlands,region,2020-07-20,83
E12000004,East Midlands,region,2020-07-19,48
E12000004,East Midlands,region,2020-07-18,63
E12000004,East Midlands,region,2020-07-17,80
E12000004,East Midlands,region,2020-07-16,92
E12000004,East Midlands,region,2020-07-15,114
E12000004,East Midlands,region,2020-07-14,89
E12000004,East Midlands,region,2020-07-13,103
E12000004,East Midlands,region,2020-07-12,46
E12000004,East Midlands,region,2020-07-11,95
E12000004,East Midlands,region,2020-07-10,100
E12000004,East Midlands,region,2020-07-09,95
E12000004,East Midlands,region,2020-07-08,110
E12000004,East Midlands,region,2020-07-07,108
E12000004,East Midlands,region,2020-07-06,138
E12000004,East Midlands,region,2020-07-05,127
E12000004,East Midlands,region,2020-07-04,84
E12000004,East Midlands,region,2020-07-03,108
E12000004,East Midlands,region,2020-07-02,105
E12000004,East Midlands,region,2020-07-01,120
E12000004,East Midlands,region,2020-06-30,129
E12000004,East Midlands,region,2020-06-29,129
E12000004,East Midlands,region,2020-06-28,78
E12000004,East Midlands,region,2020-06-27,87
E12000004,East Midlands,region,2020-06-26,114
E12000004,East Midlands,region,2020-06-25,126
E12000004,East Midlands,region,2020-06-24,172
E12000004,East Midlands,region,2020-06-23,169
E12000004,East Midlands,region,2020-06-22,177
E12000004,East Midlands,region,2020-06-21,130
E12000004,East Midlands,region,2020-06-20,143
E12000004,East Midlands,region,2020-06-19,153
E12000004,East Midlands,region,2020-06-18,168
E12000004,East Midlands,region,2020-06-17,164
E12000004,East Midlands,region,2020-06-16,160
E12000004,East Midlands,region,2020-06-15,167
E12000004,East Midlands,region,2020-06-14,144
E12000004,East Midlands,region,2020-06-13,134
E12000004,East Midlands,region,2020-06-12,173
E12000004,East Midlands,region,2020-06-11,181
E12000004,East Midlands,region,2020-06-10,166
E12000004,East Midlands,region,2020-06-09,176
E12000004,East Midlands,region,2020-06-08,174
E12000004,East Midlands,region,2020-06-07,127
E12000004,East Midlands,region,2020-06-06,105
E12000004,East Midlands,region,2020-06-05,154
E12000004,East Midlands,region,2020-06-04,143
E12000004,East Midlands,region,2020-06-03,173
E12000004,East Midlands,region,2020-06-02,218
E12000004,East Midlands,region,2020-06-01,217
E12000004,East Midlands,region,2020-05-31,151
E12000004,East Midlands,region,2020-05-30,139
E12000004,East Midlands,region,2020-05-29,171
E12000004,East Midlands,region,2020-05-28,191
E12000004,East Midlands,region,2020-05-27,197
E12000004,East Midlands,region,2020-05-26,160
E12000004,East Midlands,region,2020-05-25,192
E12000004,East Midlands,region,2020-05-24,145
E12000004,East Midlands,region,2020-05-23,164
E12000004,East Midlands,region,2020-05-22,240
E12000004,East Midlands,region,2020-05-21,280
E12000004,East Midlands,region,2020-05-20,275
E12000004,East Midlands,region,2020-05-19,293
E12000004,East Midlands,region,2020-05-18,270
E12000004,East Midlands,region,2020-05-17,204
E12000004,East Midlands,region,2020-05-16,255
E12000004,East Midlands,region,2020-05-15,251
E12000004,East Midlands,region,2020-05-14,225
E12000004,East Midlands,region,2020-05-13,298
E12000004,East Midlands,region,2020-05-12,321
E12000004,East Midlands,region,2020-05-11,304
E12000004,East Midlands,region,2020-05-10,198
E12000004,East Midlands,region,2020-05-09,176
E12000004,East Midlands,region,2020-05-08,269
E12000004,East Midlands,region,2020-05-07,312
E12000004,East Midlands,region,2020-05-06,333
E12000004,East Midlands,region,2020-05-05,284
E12000004,East Midlands,region,2020-05-04,237
E12000004,East Midlands,region,2020-05-03,172
E12000004,East Midlands,region,2020-05-02,199
E12000004,East Midlands,region,2020-05-01,293
E12000004,East Midlands,region,2020-04-30,295
E12000004,East Midlands,region,2020-04-29,379
E12000004,East Midlands,region,2020-04-28,271
E12000004,East Midlands,region,2020-04-27,319
E12000004,East Midlands,region,2020-04-26,243
E12000004,East Midlands,region,2020-04-25,246
E12000004,East Midlands,region,2020-04-24,297
E12000004,East Midlands,region,2020-04-23,273
E12000004,East Midlands,region,2020-04-22,334
E12000004,East Midlands,region,2020-04-21,220
E12000004,East Midlands,region,2020-04-20,187
E12000004,East Midlands,region,2020-04-19,246
E12000004,East Midlands,region,2020-04-18,195
E12000004,East Midlands,region,2020-04-17,257
E12000004,East Midlands,region,2020-04-16,267
E12000004,East Midlands,region,2020-04-15,218
E12000004,East Midlands,region,2020-04-14,210
E12000004,East Midlands,region,2020-04-13,172
E12000004,East Midlands,region,2020-04-12,216
E12000004,East Midlands,region,2020-04-11,173
E12000004,East Midlands,region,2020-04-10,172
E12000004,East Midlands,region,2020-04-09,233
E12000004,East Midlands,region,2020-04-08,187
E12000004,East Midlands,region,2020-04-07,228
E12000004,East Midlands,region,2020-04-06,212
E12000004,East Midlands,region,2020-04-05,149
E12000004,East Midlands,region,2020-04-04,188
E12000004,East Midlands,region,2020-04-03,254
E12000004,East Midlands,region,2020-04-02,212
E12000004,East Midlands,region,2020-04-01,301
E12000004,East Midlands,region,2020-03-31,277
E12000004,East Midlands,region,2020-03-30,206
E12000004,East Midlands,region,2020-03-29,128
E12000004,East Midlands,region,2020-03-28,156
E12000004,East Midlands,region,2020-03-27,137
E12000004,East Midlands,region,2020-03-26,156
E12000004,East Midlands,region,2020-03-25,117
E12000004,East Midlands,region,2020-03-24,135
E12000004,East Midlands,region,2020-03-23,116
E12000004,East Midlands,region,2020-03-22,99
E12000004,East Midlands,region,2020-03-21,69
E12000004,East Midlands,region,2020-03-20,53
E12000004,East Midlands,region,2020-03-19,66
E12000004,East Midlands,region,2020-03-18,48
E12000004,East Midlands,region,2020-03-17,33
E12000004,East Midlands,region,2020-03-16,34
E12000004,East Midlands,region,2020-03-15,26
